1359451035 1 0
1359688363 2 0
1359700770 3 0
1359705214 4 0
1359713307 5 0
1361373879 6 0
1361954526 7 0
1364739248 8 0
1364799035 9 0
1364821666 10 0
1364825746 11 0
1364989167 12 0
1364992947 13 0
1365002317 14 0
1365039468 15 0
1365041668 16 0
1365050784 17 0
1365483432 18 0
1365507126 19 0
1365911041 20 0
1366077714 20 1
1366608296 20 2
1374293924 20 3
1374294847 20 4
1374319659 20 5
